idpozo,pozo,yacimiento,formacion,mes,gas_miles_m3,petroleo_m3,agua_m3,dias_efectivos
10639,CD-12,AGUARAGÜE,tupambi,2019-01,2304.81,269.81,36.84,30.67
10639,CD-12,AGUARAGÜE,tupambi,2019-02,2092.32,268.27,25.4,27.81
10639,CD-12,AGUARAGÜE,tupambi,2019-03,2307.23,309.21,24.47,30.94
10639,CD-12,AGUARAGÜE,tupambi,2019-04,2231.73,271.36,29.33,29.81
10639,CD-12,AGUARAGÜE,tupambi,2019-05,2295.07,253.64,31.7,30.88
10639,CD-12,AGUARAGÜE,tupambi,2019-06,2232.43,246.8,31.73,30.0
10639,CD-12,AGUARAGÜE,tupambi,2019-07,2281.81,245.35,36.08,30.39
10639,CD-12,AGUARAGÜE,tupambi,2019-08,2337.59,249.72,37.88,30.92
10639,CD-12,AGUARAGÜE,tupambi,2019-09,2254.49,247.75,36.21,29.62
10639,CD-12,AGUARAGÜE,tupambi,2019-10,2325.63,243.93,37.15,30.83
10639,CD-12,AGUARAGÜE,tupambi,2019-11,2253.97,236.87,35.58,29.77
10639,CD-12,AGUARAGÜE,tupambi,2019-12,2332.35,241.92,37.24,30.92
10639,CD-12,AGUARAGÜE,tupambi,2020-01,2298.91,238.76,37.12,30.85
10639,CD-12,AGUARAGÜE,tupambi,2020-02,2121.76,235.09,35.23,28.81
10639,CD-12,AGUARAGÜE,tupambi,2020-03,2230.77,241.02,36.25,30.85
10639,CD-12,AGUARAGÜE,tupambi,2020-04,2128.86,230.86,34.62,29.92
10639,CD-12,AGUARAGÜE,tupambi,2020-05,2146.87,228.8,36.18,31.0
10639,CD-12,AGUARAGÜE,tupambi,2020-06,2104.74,220.76,34.8,30.0
10639,CD-12,AGUARAGÜE,tupambi,2020-07,2188.81,227.47,35.71,31.0
10639,CD-12,AGUARAGÜE,tupambi,2020-08,2200.36,217.64,36.73,31.0
10639,CD-12,AGUARAGÜE,tupambi,2020-09,2048.39,200.44,36.15,29.15
10639,CD-12,AGUARAGÜE,tupambi,2020-10,2144.96,208.54,38.71,31.0
10639,CD-12,AGUARAGÜE,tupambi,2020-11,2030.83,197.47,36.79,29.65
10639,CD-12,AGUARAGÜE,tupambi,2020-12,2074.74,207.53,37.27,30.62
10639,CD-12,AGUARAGÜE,tupambi,2021-01,2275.91,218.3,35.39,31.0
10639,CD-12,AGUARAGÜE,tupambi,2021-02,1955.31,195.99,30.42,27.5
10639,CD-12,AGUARAGÜE,tupambi,2021-03,2092.67,213.74,44.75,29.86
10639,CD-12,AGUARAGÜE,tupambi,2021-04,2023.66,225.98,43.91,28.63
10639,CD-12,AGUARAGÜE,tupambi,2021-05,2150.06,241.47,51.37,29.92
10639,CD-12,AGUARAGÜE,tupambi,2021-06,2117.23,217.9,51.66,29.27
10639,CD-12,AGUARAGÜE,tupambi,2021-07,2182.86,237.2,48.77,30.04
10639,CD-12,AGUARAGÜE,tupambi,2021-08,2204.71,246.08,15.99,29.89
10639,CD-12,AGUARAGÜE,tupambi,2021-09,2187.44,229.59,8.4,30.0
10639,CD-12,AGUARAGÜE,tupambi,2021-10,2226.33,232.94,7.81,30.13
10639,CD-12,AGUARAGÜE,tupambi,2021-11,2157.93,227.44,8.82,29.31
10639,CD-12,AGUARAGÜE,tupambi,2021-12,2223.8,237.67,10.4,30.18
10639,CD-12,AGUARAGÜE,tupambi,2022-01,2218.43,234.94,11.01,29.73
10639,CD-12,AGUARAGÜE,tupambi,2022-02,2037.2,219.91,10.38,27.68
10639,CD-12,AGUARAGÜE,tupambi,2022-03,2275.52,240.68,11.6,31.0
10639,CD-12,AGUARAGÜE,tupambi,2022-04,2174.91,239.33,10.49,29.6
10639,CD-12,AGUARAGÜE,tupambi,2022-05,2206.05,231.86,11.42,29.42
10639,CD-12,AGUARAGÜE,tupambi,2022-06,2119.87,216.65,11.95,28.95
10639,CD-12,AGUARAGÜE,tupambi,2022-07,2161.37,227.64,12.64,29.99
10639,CD-12,AGUARAGÜE,tupambi,2022-08,2029.44,218.61,11.95,29.53
10639,CD-12,AGUARAGÜE,tupambi,2022-09,1888.45,206.13,12.88,30.0
10639,CD-12,AGUARAGÜE,tupambi,2022-10,1957.04,215.72,17.04,30.83
10639,CD-12,AGUARAGÜE,tupambi,2022-11,1828.95,187.02,16.01,27.98
10639,CD-12,AGUARAGÜE,tupambi,2022-12,2116.6,223.99,17.85,30.84
10639,CD-12,AGUARAGÜE,tupambi,2023-01,2067.13,225.9,12.38,30.89
10639,CD-12,AGUARAGÜE,tupambi,2023-02,1914.46,251.59,9.88,28.0
10639,CD-12,AGUARAGÜE,tupambi,2023-03,2137.68,276.06,11.45,30.06
10639,CD-12,AGUARAGÜE,tupambi,2023-04,2072.78,269.77,10.39,29.82
10639,CD-12,AGUARAGÜE,tupambi,2023-05,2088.96,273.36,10.55,30.54
10639,CD-12,AGUARAGÜE,tupambi,2023-06,2019.32,269.28,29.24,29.46
10639,CD-12,AGUARAGÜE,tupambi,2023-07,2213.25,299.06,57.47,30.86
10639,CD-12,AGUARAGÜE,tupambi,2023-08,2212.55,308.86,64.82,30.62
10639,CD-12,AGUARAGÜE,tupambi,2023-09,2004.36,276.99,40.22,29.46
10639,CD-12,AGUARAGÜE,tupambi,2023-10,2147.65,301.94,31.95,31.0
10639,CD-12,AGUARAGÜE,tupambi,2023-11,1999.57,284.87,30.05,30.0
10639,CD-12,AGUARAGÜE,tupambi,2023-12,2081.77,258.68,33.9,31.0
10639,CD-12,AGUARAGÜE,tupambi,2024-01,2087.63,263.31,34.0,31.0
10639,CD-12,AGUARAGÜE,tupambi,2024-02,1929.65,233.92,31.34,28.6
10639,CD-12,AGUARAGÜE,tupambi,2024-03,2091.18,265.87,33.98,31.0
10639,CD-12,AGUARAGÜE,tupambi,2024-04,2012.23,256.41,32.96,30.0
10639,CD-12,AGUARAGÜE,tupambi,2024-05,2044.72,262.55,33.68,30.97
10639,CD-12,AGUARAGÜE,tupambi,2024-06,1897.43,244.88,32.14,29.65
10639,CD-12,AGUARAGÜE,tupambi,2024-07,2025.83,257.54,33.82,30.96
10639,CD-12,AGUARAGÜE,tupambi,2024-08,2011.68,253.69,34.38,30.81
10639,CD-12,AGUARAGÜE,tupambi,2024-09,1932.99,243.33,33.44,30.0
10639,CD-12,AGUARAGÜE,tupambi,2024-10,1987.73,239.95,34.35,31.0
10639,CD-12,AGUARAGÜE,tupambi,2024-11,1779.41,210.54,31.18,30.0
10639,CD-12,AGUARAGÜE,tupambi,2024-12,1957.63,268.35,43.94,31.0
10639,CD-12,AGUARAGÜE,tupambi,2025-01,2003.11,282.75,48.18,31.0
10639,CD-12,AGUARAGÜE,tupambi,2025-02,1775.29,240.04,42.6,28.0
10639,CD-12,AGUARAGÜE,tupambi,2025-03,2083.33,278.56,45.9,31.0
10639,CD-12,AGUARAGÜE,tupambi,2025-04,1981.19,267.78,45.07,30.0
10639,CD-12,AGUARAGÜE,tupambi,2025-05,2020.96,272.05,46.53,31.0
10639,CD-12,AGUARAGÜE,tupambi,2025-06,1899.39,241.7,44.96,30.0
10639,CD-12,AGUARAGÜE,tupambi,2025-07,1939.03,260.57,46.44,31.0
10639,CD-12,AGUARAGÜE,tupambi,2025-08,2005.98,263.35,46.08,30.71
10639,CD-12,AGUARAGÜE,tupambi,2025-09,1921.67,241.6,45.48,30.0
10639,CD-12,AGUARAGÜE,tupambi,2025-10,2060.71,256.21,47.07,31.0
10639,CD-12,AGUARAGÜE,tupambi,2025-11,2041.42,261.53,44.54,30.0
10639,CD-12,AGUARAGÜE,tupambi,2025-12,2016.06,265.55,47.74,31.0
10639,CD-12,AGUARAGÜE,tupambi,2026-01,1986.21,214.18,49.3,31.0
10639,CD-12,AGUARAGÜE,tupambi,2026-02,1852.9,245.93,45.77,28.0
10639,CD-12,AGUARAGÜE,tupambi,2026-03,2063.71,262.17,47.98,31.0
10639,CD-12,AGUARAGÜE,tupambi,2026-04,1939.51,207.87,39.24,30.0
10639,CD-12,AGUARAGÜE,tupambi,2026-05,2031.01,257.94,42.54,30.81
10639,CD-12,AGUARAGÜE,tupambi,2026-06,1864.01,193.22,42.2,30.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2019-01,20955.32,2499.07,261.1,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2019-02,19042.91,2274.35,249.33,28.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2019-03,20990.67,2508.64,304.74,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2019-04,20461.34,1660.07,346.49,30.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2019-05,21219.94,1631.1,413.2,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2019-06,20419.74,1570.17,455.67,30.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2019-07,20071.06,1451.57,489.82,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2019-08,20113.76,1387.56,586.4,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2019-09,19088.85,1468.03,618.67,30.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2019-10,19494.7,1518.2,733.92,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2019-11,18918.09,1469.02,772.83,30.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2019-12,19571.41,1423.69,871.67,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2020-01,19403.5,1362.53,958.06,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2020-02,17939.58,1120.87,944.06,29.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2020-03,19080.67,1056.24,1092.99,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2020-04,18617.67,1145.07,1114.71,30.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2020-05,19143.2,1170.53,1246.32,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2020-06,18230.59,1257.52,1264.62,30.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2020-07,18699.14,1340.2,1340.85,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2020-08,18520.64,1350.69,1363.2,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2020-09,17694.56,1134.79,1376.94,30.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2020-10,18155.81,1247.46,1447.3,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2020-11,17381.43,1316.45,1441.91,30.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2020-12,17940.3,1389.11,1540.6,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2021-01,17815.7,1291.08,1587.78,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2021-02,16027.41,1002.89,1456.0,28.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2021-03,17862.8,1333.18,1543.2,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2021-04,16933.38,1004.98,1595.05,30.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2021-05,17402.03,1345.96,1716.48,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2021-06,16752.03,1064.66,1701.89,30.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2021-07,17310.09,1246.67,1745.79,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2021-08,17165.35,1190.91,1762.22,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2021-09,16483.15,1385.51,1750.85,30.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2021-10,16750.23,1020.72,1819.88,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2021-11,16173.8,941.44,1751.64,30.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2021-12,16784.79,1654.29,1827.49,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2022-01,16754.84,1303.48,1892.67,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2022-02,15003.64,1050.02,1705.26,28.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2022-03,16529.08,1048.79,1899.26,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2022-04,16056.79,863.62,1854.86,30.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2022-05,16550.5,1100.49,1977.67,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2022-06,15915.04,1070.39,1947.79,30.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2022-07,16444.39,1185.59,2021.65,30.99
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2022-08,16126.7,1267.01,1983.21,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2022-09,15404.36,1060.54,1964.38,30.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2022-10,16214.58,937.25,2054.89,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2022-11,15324.95,1385.61,1857.65,30.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2022-12,15406.35,1249.25,0.0,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2023-01,15403.75,1301.24,1944.51,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2023-02,13892.11,2031.31,1802.29,28.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2023-03,15223.35,986.98,2001.4,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2023-04,14798.05,898.19,1941.28,30.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2023-05,15222.88,788.88,2012.06,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2023-06,14575.23,1043.14,1912.07,30.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2023-07,14904.54,999.07,1958.91,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2023-08,14956.4,831.32,1945.48,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2023-09,14607.16,1301.11,1859.34,30.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2023-10,14852.4,361.31,2008.27,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2023-11,14140.24,1331.34,1835.73,30.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2023-12,14465.82,879.41,1885.71,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2024-01,14234.89,675.71,1863.73,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2024-02,13407.17,1237.71,1733.4,29.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2024-03,14072.42,1660.39,1808.83,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2024-04,13420.73,1075.4,1764.1,30.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2024-05,14002.93,726.57,1820.51,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2024-06,13470.18,875.79,1711.28,30.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2024-07,13897.3,915.08,1770.49,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2024-08,13558.73,636.2,1787.6,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2024-09,13055.64,666.25,1749.19,30.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2024-10,13443.42,1017.31,1794.77,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2024-11,13065.08,702.68,1695.68,30.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2024-12,12849.52,977.74,1676.93,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2025-01,13001.67,863.84,1610.39,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2025-02,11799.24,822.29,1477.42,28.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2025-03,12792.25,762.49,1639.44,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2025-04,11988.37,629.72,1597.09,30.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2025-05,12723.7,757.93,1638.49,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2025-06,12299.71,763.66,1582.53,30.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2025-07,12705.97,1043.16,1638.43,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2025-08,12494.64,1068.86,1643.61,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2025-09,11896.78,991.18,1636.4,30.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2025-10,12124.98,1150.49,1543.43,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2025-11,11656.23,1127.84,1641.42,30.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2025-12,12112.21,1270.05,1726.55,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2026-01,11914.77,1006.04,1708.98,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2026-02,10874.39,892.86,1486.81,28.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2026-03,12320.03,1114.55,1676.66,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2026-04,11545.1,1027.43,1601.52,30.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2026-05,11895.56,745.81,1742.31,31.0
153510,PAE.St.Mac-1004(d),ACAMBUCO,icla,2026-06,11551.88,727.34,1686.11,30.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2019-01,33285.33,2888.18,5610.35,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2019-02,29712.46,2418.16,5026.49,28.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2019-03,32603.04,2813.08,5492.37,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2019-04,31054.82,3302.47,5191.3,30.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2019-05,31711.69,3531.62,5281.66,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2019-06,30495.88,3346.7,5074.63,30.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2019-07,31209.75,2818.35,5291.74,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2019-08,31089.32,3303.77,5224.58,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2019-09,29663.26,3163.94,4994.2,30.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2019-10,30414.4,3279.67,5445.14,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2019-11,28920.25,3015.65,5084.32,30.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2019-12,29261.07,3237.62,5194.82,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2020-01,29103.14,3256.0,5224.54,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2020-02,26695.05,3123.08,4882.91,29.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2020-03,28191.86,3324.46,5083.52,30.98
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2020-04,27417.44,3248.59,4956.67,30.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2020-05,28050.35,3379.17,5097.18,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2020-06,26800.84,2944.32,4942.59,30.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2020-07,27518.81,2792.76,5078.52,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2020-08,27390.92,2991.8,5080.4,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2020-09,26175.2,3045.86,4843.69,30.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2020-10,27043.94,3250.04,4997.94,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2020-11,26041.15,2816.73,4833.17,30.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2020-12,26655.22,2877.37,4966.34,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2021-01,26372.5,3078.32,4936.16,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2021-02,23167.02,2878.14,4401.13,28.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2021-03,25729.1,2563.41,4745.74,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2021-04,24654.4,3140.96,4771.82,30.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2021-05,25100.21,2558.04,4884.2,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2021-06,24192.97,2814.99,4722.21,30.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2021-07,24507.86,2720.49,4831.62,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2021-08,24328.28,2807.07,4810.17,30.98
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2021-09,23278.54,2332.18,4651.46,30.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2021-10,23937.01,2968.43,4750.66,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2021-11,23096.35,2976.38,4469.83,30.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2021-12,23897.77,2013.03,4629.11,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2022-01,23590.99,2390.19,4643.27,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2022-02,21168.53,2438.11,4155.98,28.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2022-03,23162.25,2939.06,4568.22,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2022-04,22124.54,2961.4,4387.33,30.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2022-05,22829.2,2906.75,4495.69,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2022-06,21845.66,2538.59,4315.23,30.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2022-07,22174.8,2509.54,4434.73,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2022-08,22052.34,2237.38,4414.05,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2022-09,20985.19,2289.0,4226.06,30.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2022-10,21633.66,2339.57,4369.08,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2022-11,20546.41,1515.57,4231.07,30.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2022-12,20649.17,2045.56,5385.52,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2023-01,20545.08,2513.25,4190.42,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2023-02,18328.15,773.85,3777.73,28.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2023-03,19882.42,2682.58,4099.19,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2023-04,19143.06,2601.12,3899.79,30.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2023-05,19592.24,2834.32,4002.82,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2023-06,18691.49,2441.23,3738.95,30.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2023-07,19222.8,2257.04,3803.21,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2023-08,19111.81,2617.57,3738.39,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2023-09,18205.62,1913.36,3532.69,30.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2023-10,18721.25,3196.82,3815.07,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2023-11,17975.58,1785.15,3442.97,30.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2023-12,18257.41,2360.93,3493.52,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2024-01,18130.98,2532.02,3426.32,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2024-02,16847.81,1920.45,3158.9,29.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2024-03,17741.82,1307.29,3310.81,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2024-04,17139.37,2141.22,3126.72,30.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2024-05,17708.23,2452.75,3182.53,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2024-06,16869.27,2040.86,2925.03,30.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2024-07,17412.44,1962.96,3032.03,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2024-08,16988.24,2344.97,3061.33,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2024-09,16357.9,2376.87,2976.06,30.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2024-10,17222.06,1745.59,3049.76,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2024-11,16369.72,2228.52,3008.39,30.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2024-12,16737.68,1688.21,3034.64,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2025-01,16935.86,1988.72,2912.05,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2025-02,15308.49,1647.99,2615.68,28.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2025-03,17018.54,2012.27,2891.16,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2025-04,16628.43,2127.65,2709.67,30.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2025-05,16986.56,2113.71,2857.42,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2025-06,15539.01,1903.85,2750.36,30.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2025-07,16439.63,1616.63,2820.76,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2025-08,17140.25,1336.97,3000.57,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2025-09,16587.38,1324.46,3094.15,30.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2025-10,16883.49,1090.49,3191.37,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2025-11,16365.08,1112.69,2967.64,30.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2025-12,16591.76,1150.13,2959.61,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2026-01,16413.97,1463.8,2870.3,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2026-02,14707.03,1310.09,2550.42,28.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2026-03,15780.92,1464.91,2853.25,31.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2026-04,15408.54,1374.75,2838.46,30.0
34585,PAE.St.Mac.x-1001 bis,ACAMBUCO,icla,2026-05,15843.03,1696.74,2946.48,31.0
