fecha,pozo,horas_linea,p_fondo_bar,p_boca_bar,oil_sm3,gas_sm3,agua_sm3
2014-01-18,15/9-F-14,24.0,252.25,31.98,593.68,86887.0,4154.28
2014-01-19,15/9-F-14,24.0,252.43,31.86,568.99,80709.6,3588.0
2014-01-20,15/9-F-14,24.0,252.63,31.92,580.12,80339.0,3641.23
2014-01-21,15/9-F-14,24.0,252.75,31.96,570.78,78543.4,4108.54
2014-01-22,15/9-F-14,24.0,252.92,31.98,597.45,80910.2,3948.04
2014-01-23,15/9-F-14,24.0,253.1,32.02,623.72,85314.3,3957.72
2014-01-24,15/9-F-14,24.0,253.21,32.02,594.99,82866.6,4316.53
2014-01-25,15/9-F-14,24.0,253.35,32.07,651.77,93104.6,4176.89
2014-01-26,15/9-F-14,24.0,253.45,32.05,527.7,73055.5,4106.52
2014-01-27,15/9-F-14,24.0,253.65,32.06,526.02,70252.8,3779.71
2014-01-28,15/9-F-14,24.0,253.66,32.01,555.86,77747.9,3922.25
2014-01-29,15/9-F-14,7.97,254.37,32.7,241.01,34306.3,1207.68
2014-01-31,15/9-F-14,20.77,261.37,36.56,415.55,62643.3,2707.54
2014-02-01,15/9-F-14,24.0,254.33,32.42,563.55,83086.6,4073.9
2014-02-02,15/9-F-14,24.0,254.37,32.4,578.73,83535.8,4112.64
2014-02-03,15/9-F-14,24.0,253.95,32.37,581.16,83408.8,4044.06
2014-02-04,15/9-F-14,24.0,253.7,32.3,578.4,83062.1,4044.66
2014-02-05,15/9-F-14,24.0,253.35,32.37,580.14,83171.2,4014.64
2014-02-06,15/9-F-14,8.0,256.16,33.41,195.27,28935.7,1005.36
2014-02-08,15/9-F-14,20.94,260.07,36.68,506.83,71856.6,2026.11
2014-02-09,15/9-F-14,24.0,252.36,32.16,562.95,81684.8,3778.27
2014-02-10,15/9-F-14,12.0,258.66,35.7,299.48,46472.5,2355.36
2014-02-11,15/9-F-14,15.39,254.44,33.47,308.34,47953.3,2533.37
2014-02-12,15/9-F-14,21.94,258.23,36.35,433.55,63979.5,3055.39
2014-02-13,15/9-F-14,24.0,252.85,32.66,597.34,87583.6,3887.9
2014-02-14,15/9-F-14,24.0,252.77,32.63,607.85,88910.8,3962.09
2014-02-15,15/9-F-14,24.0,252.73,32.39,600.91,87445.8,3956.09
2014-02-16,15/9-F-14,24.0,253.25,32.65,609.6,88776.1,3965.12
2014-02-17,15/9-F-14,24.0,253.37,32.67,616.6,91075.2,3986.73
2014-02-18,15/9-F-14,16.33,259.43,35.75,332.49,50938.6,2197.02
2014-02-19,15/9-F-14,24.0,253.68,32.83,597.13,87791.9,4009.05
2014-02-20,15/9-F-14,24.0,253.67,32.57,624.9,91560.7,3949.62
2014-02-21,15/9-F-14,24.0,253.76,32.57,631.46,92681.2,4042.4
2014-02-22,15/9-F-14,24.0,253.51,32.53,640.73,93454.3,4136.37
2014-02-23,15/9-F-14,24.0,253.21,32.38,629.14,92621.7,4060.2
2014-02-24,15/9-F-14,24.0,253.08,32.35,631.65,92193.4,3848.47
2014-02-25,15/9-F-14,24.0,252.35,32.34,615.86,90149.0,3834.62
2014-02-26,15/9-F-14,24.0,253.45,32.32,615.02,89678.3,3863.8
2014-02-27,15/9-F-14,24.0,253.61,32.28,609.92,89335.9,3846.09
2014-02-28,15/9-F-14,24.0,253.84,32.31,617.13,89928.4,3840.95
2014-03-01,15/9-F-14,24.0,253.98,32.3,600.87,87857.6,3856.48
2014-03-02,15/9-F-14,24.0,254.08,32.36,600.82,88857.1,3864.11
2014-03-03,15/9-F-14,24.0,253.79,32.14,616.36,90479.8,3835.29
2014-03-04,15/9-F-14,24.0,253.71,32.12,604.97,89042.8,3989.39
2014-03-05,15/9-F-14,24.0,253.86,32.17,609.49,89290.9,3757.12
2014-03-06,15/9-F-14,24.0,254.07,32.16,613.41,89163.0,3758.3
2014-03-07,15/9-F-14,24.0,254.22,32.19,595.48,87807.9,3781.92
2014-03-08,15/9-F-14,24.0,254.33,32.11,591.15,85603.1,3777.77
2014-03-09,15/9-F-14,24.0,254.48,32.18,594.86,86389.5,3782.9
2014-03-10,15/9-F-14,24.0,254.6,32.25,534.84,77918.3,3756.39
2014-03-11,15/9-F-14,24.0,254.73,32.18,529.99,77112.0,3758.02
2014-03-12,15/9-F-14,24.0,255.23,32.46,526.6,76409.6,3726.18
2014-03-13,15/9-F-14,24.0,254.87,32.2,543.99,79129.1,4033.79
2014-03-14,15/9-F-14,24.0,254.77,32.14,542.98,79386.1,3680.28
2014-03-15,15/9-F-14,24.0,254.76,32.14,543.6,78710.7,3737.65
2014-03-16,15/9-F-14,24.0,254.81,32.11,538.68,78763.5,3809.79
2014-03-17,15/9-F-14,24.0,255.08,32.29,541.75,78661.2,3814.56
2014-03-18,15/9-F-14,24.0,255.14,32.32,535.24,78783.1,3742.52
2014-03-19,15/9-F-14,24.0,254.68,31.84,539.1,78104.9,3573.17
2014-03-20,15/9-F-14,24.0,255.37,32.2,547.51,79880.6,3618.06
2014-03-21,15/9-F-14,24.0,255.33,32.25,540.7,79307.7,3594.24
2014-03-22,15/9-F-14,14.17,259.88,34.87,302.51,44815.8,1822.18
2014-03-23,15/9-F-14,24.0,258.31,33.5,432.1,65172.8,3226.24
2014-03-24,15/9-F-14,6.22,257.3,31.47,106.91,17772.8,696.14
2014-03-25,15/9-F-14,6.61,276.32,44.79,9.81,1368.4,122.3
2014-03-26,15/9-F-14,24.0,258.18,33.72,486.84,71112.8,3122.64
2014-03-27,15/9-F-14,12.5,261.34,35.3,164.78,24635.5,1509.83
2014-03-28,15/9-F-14,24.0,260.62,35.51,401.02,64425.4,3475.35
2014-03-29,15/9-F-14,14.67,268.29,40.15,140.74,21942.4,1170.58
2014-03-30,15/9-F-14,23.0,255.8,32.49,487.12,70640.8,3430.13
2014-03-31,15/9-F-14,24.0,255.8,32.39,530.62,77837.9,3677.86
2014-04-01,15/9-F-14,24.0,255.78,32.43,528.32,77254.4,3694.08
2014-04-02,15/9-F-14,24.0,255.7,32.38,529.68,77203.2,3708.42
2014-04-03,15/9-F-14,24.0,255.81,32.36,531.58,77501.9,3725.35
2014-04-04,15/9-F-14,24.0,255.9,32.31,539.14,79469.4,3280.28
2014-04-05,15/9-F-14,24.0,255.93,32.35,539.2,79101.7,3249.45
2014-04-06,15/9-F-14,18.23,256.7,32.5,401.1,60024.4,2293.01
2014-04-07,15/9-F-14,18.94,260.68,35.11,428.03,64858.1,3101.81
2014-04-08,15/9-F-14,24.0,255.67,32.24,543.96,80802.2,3614.91
2014-04-09,15/9-F-14,24.0,255.93,32.39,573.63,84290.0,3612.1
2014-04-10,15/9-F-14,16.29,261.78,35.78,294.4,46395.2,1824.07
2014-04-11,15/9-F-14,24.0,255.92,32.52,585.5,85785.4,3624.79
2014-04-12,15/9-F-14,24.0,256.13,32.46,584.55,85746.6,3619.35
2014-04-13,15/9-F-14,24.0,256.17,32.49,577.19,85016.7,3649.33
2014-04-14,15/9-F-14,24.0,256.28,32.49,584.55,85832.4,3632.11
2014-04-15,15/9-F-14,24.0,256.42,32.49,577.68,84864.5,3667.07
2014-04-16,15/9-F-14,24.0,255.87,32.4,576.69,85259.9,3668.25
2014-04-17,15/9-F-14,24.0,256.68,32.47,583.62,85487.8,3663.09
2014-04-18,15/9-F-14,24.0,256.75,32.47,578.0,85145.7,3668.67
2014-04-19,15/9-F-14,24.0,256.84,32.41,578.95,84773.7,3679.37
2014-04-20,15/9-F-14,24.0,256.91,32.43,574.74,84198.6,3676.4
2014-04-21,15/9-F-14,24.0,256.31,31.99,575.45,86417.9,3397.91
2014-04-22,15/9-F-14,24.0,256.04,31.61,555.35,76972.1,3080.94
2014-04-23,15/9-F-14,24.0,256.26,31.57,581.4,79936.0,3427.95
2014-04-24,15/9-F-14,24.0,256.39,31.58,714.49,98914.1,3955.91
2014-04-25,15/9-F-14,24.0,256.34,31.64,589.96,81414.3,3829.02
2014-04-26,15/9-F-14,24.0,256.49,31.59,583.71,80844.4,3805.51
2014-04-27,15/9-F-14,24.0,256.62,31.67,584.82,81564.7,3690.76
2014-04-28,15/9-F-14,24.0,256.71,31.69,582.58,80823.4,3671.32
2014-04-29,15/9-F-14,24.0,256.81,31.65,554.65,77569.2,3675.44
2014-04-30,15/9-F-14,24.0,256.97,31.66,539.32,75420.0,3675.62
2014-05-01,15/9-F-14,24.0,257.11,31.64,532.62,74202.5,3669.33
2014-05-02,15/9-F-14,24.0,257.4,31.76,530.32,74002.1,3651.3
2014-05-03,15/9-F-14,24.0,257.39,31.62,529.07,72536.1,3678.1
2014-05-04,15/9-F-14,24.0,257.54,31.52,523.92,72838.7,3681.09
2014-05-05,15/9-F-14,24.0,257.71,31.49,544.38,78815.7,3551.18
2014-05-06,15/9-F-14,24.0,257.93,31.52,535.8,77444.9,3556.1
2014-05-07,15/9-F-14,24.0,258.96,32.18,533.97,77904.4,3532.36
2014-05-08,15/9-F-14,15.49,260.7,33.57,262.96,36706.4,2018.08
2014-05-09,15/9-F-14,0.0,302.27,71.82,0.0,0.0,0.0
2014-05-10,15/9-F-14,14.01,272.11,39.73,107.31,5928.5,1485.53
2014-05-11,15/9-F-14,24.0,258.48,31.83,469.42,67117.2,3232.52
2014-05-12,15/9-F-14,24.0,257.48,31.49,479.16,69310.2,3133.21
2014-05-13,15/9-F-14,24.0,256.34,31.21,481.15,69589.9,3038.39
2014-05-14,15/9-F-14,24.0,254.71,30.77,487.45,70311.9,2951.34
2014-05-15,15/9-F-14,24.0,254.79,30.64,456.34,65489.3,3159.15
2014-05-16,15/9-F-14,24.0,255.72,31.02,450.38,64160.9,3055.21
2014-05-17,15/9-F-14,24.0,255.77,31.0,455.79,64087.6,3087.1
2014-05-18,15/9-F-14,24.0,255.49,30.57,455.57,64071.2,3177.82
2014-05-19,15/9-F-14,24.0,255.66,30.63,450.86,62598.5,3194.7
2014-05-20,15/9-F-14,24.0,255.82,30.67,454.02,63408.6,3213.03
2014-05-21,15/9-F-14,24.0,255.95,30.68,454.45,64151.7,3212.34
2014-05-22,15/9-F-14,24.0,256.51,30.87,459.04,66861.5,3321.19
2014-05-23,15/9-F-14,24.0,257.26,31.01,463.91,67492.3,3509.66
2014-05-24,15/9-F-14,24.0,257.94,31.22,468.0,67946.6,3791.49
2014-05-25,15/9-F-14,24.0,258.22,31.33,469.68,66212.0,3807.02
2014-05-26,15/9-F-14,24.0,258.41,31.42,448.28,65655.4,3215.74
2014-05-27,15/9-F-14,24.0,258.5,31.52,449.19,66421.7,3443.92
2014-05-28,15/9-F-14,24.0,257.57,31.52,416.03,61206.4,3584.5
2014-05-29,15/9-F-14,24.0,258.73,31.55,418.28,61549.7,3592.57
2014-05-30,15/9-F-14,24.0,258.89,31.59,420.8,62143.0,3625.55
2014-05-31,15/9-F-14,24.0,259.01,31.6,428.87,63354.4,3681.69
2014-06-01,15/9-F-14,24.0,259.13,31.59,431.47,63769.1,3712.49
2014-06-02,15/9-F-14,22.0,265.38,35.8,325.75,48357.9,2547.44
2014-06-03,15/9-F-14,24.0,259.45,31.74,411.55,60352.0,3614.06
2014-06-04,15/9-F-14,24.0,259.47,31.6,421.75,62196.8,3702.08
2014-06-05,15/9-F-14,24.0,259.6,31.66,445.16,65409.3,3706.65
2014-06-06,15/9-F-14,24.0,259.67,31.64,445.36,64412.7,3702.68
2014-06-07,15/9-F-14,24.0,259.74,31.61,448.72,64827.1,3705.14
2014-06-08,15/9-F-14,24.0,259.8,31.53,452.13,65433.6,3719.26
2014-06-09,15/9-F-14,24.0,259.92,31.5,509.65,74629.2,3746.07
2014-06-10,15/9-F-14,24.0,260.0,31.48,451.41,66453.1,3686.59
2014-06-11,15/9-F-14,24.0,260.03,31.5,452.56,66006.5,3559.6
2014-06-12,15/9-F-14,24.0,260.04,31.55,451.89,65441.3,3561.53
2014-06-13,15/9-F-14,24.0,260.09,31.51,503.1,73914.0,3655.3
2014-06-14,15/9-F-14,24.0,260.12,31.48,495.05,73111.3,3608.91
2014-06-15,15/9-F-14,24.0,260.13,31.46,496.1,73237.6,3609.22
2014-06-16,15/9-F-14,24.0,260.14,31.44,500.94,73512.9,3595.03
2014-06-17,15/9-F-14,24.0,260.16,31.44,489.91,72189.4,3582.77
2014-06-18,15/9-F-14,24.0,260.19,31.43,486.9,71596.9,3617.52
2014-06-19,15/9-F-14,24.0,260.26,31.41,483.72,71567.3,3754.86
2014-06-20,15/9-F-14,24.0,260.33,31.41,482.36,71178.2,3620.34
2014-06-21,15/9-F-14,24.0,260.37,31.4,478.49,70388.8,3576.71
2014-06-22,15/9-F-14,24.0,260.46,31.41,474.22,69113.5,3658.1
2014-06-23,15/9-F-14,24.0,260.92,31.71,466.36,68562.0,3632.75
2014-06-24,15/9-F-14,24.0,260.6,31.42,440.96,64744.1,3432.94
2014-06-25,15/9-F-14,24.0,260.69,31.42,462.73,68309.5,3449.48
2014-06-26,15/9-F-14,16.5,174.79,36.35,183.67,27523.8,1383.83
2014-06-27,15/9-F-14,23.5,147.2,35.44,296.83,44840.6,2273.92
2014-06-28,15/9-F-14,24.0,260.67,31.61,394.59,59087.2,3325.23
2014-06-29,15/9-F-14,24.0,260.59,31.29,432.02,64677.4,3343.15
2014-06-30,15/9-F-14,24.0,260.66,31.28,442.64,66483.2,3337.32
2014-07-01,15/9-F-14,24.0,260.62,31.31,439.06,65717.1,3321.27
2014-07-02,15/9-F-14,24.0,260.68,31.29,439.09,65650.5,3317.03
2014-07-03,15/9-F-14,24.0,260.74,31.3,439.5,65605.4,3322.06
2014-07-04,15/9-F-14,24.0,260.79,31.22,435.95,65101.4,3330.96
2014-07-05,15/9-F-14,24.0,260.82,31.25,435.23,64782.3,3343.67
2014-07-06,15/9-F-14,24.0,260.88,31.32,434.67,64695.9,3354.79
2014-07-07,15/9-F-14,24.0,260.9,31.31,442.68,66018.1,3298.06
2014-07-08,15/9-F-14,24.0,260.93,31.35,445.32,66275.1,3283.38
2014-07-09,15/9-F-14,24.0,260.92,31.37,443.92,66216.2,3281.42
2014-07-10,15/9-F-14,24.0,260.69,31.31,450.92,67331.7,3206.69
2014-07-11,15/9-F-14,24.0,260.55,31.28,452.35,67059.6,3816.24
2014-07-12,15/9-F-14,24.0,260.25,31.19,443.73,65989.4,3034.57
2014-07-13,15/9-F-14,24.0,260.0,31.1,442.05,65643.4,3004.77
2014-07-14,15/9-F-14,24.0,259.85,31.11,436.1,64788.4,3127.01
2014-07-15,15/9-F-14,24.0,259.94,31.07,444.23,65730.8,3129.02
2014-07-16,15/9-F-14,24.0,259.86,31.03,441.15,65583.2,3133.49
2014-07-17,15/9-F-14,24.0,259.91,31.08,440.9,65441.0,3125.26
2014-07-18,15/9-F-14,24.0,260.02,31.13,437.73,65141.0,3119.81
2014-07-19,15/9-F-14,24.0,260.23,31.1,436.95,65306.1,3119.11
2014-07-20,15/9-F-14,23.08,263.87,33.75,380.77,58802.0,2477.87
2014-07-21,15/9-F-14,24.0,260.73,31.41,414.84,62112.3,2957.42
2014-07-22,15/9-F-14,24.0,260.52,31.24,446.27,65968.6,3134.42
2014-07-23,15/9-F-14,24.0,260.54,31.25,442.19,66426.8,3097.7
2014-07-24,15/9-F-14,24.0,260.61,31.26,447.69,66918.8,3030.52
2014-07-25,15/9-F-14,24.0,260.71,31.28,444.29,66265.5,3035.0
2014-07-26,15/9-F-14,24.0,261.19,31.63,441.5,66220.3,3287.65
2014-07-27,15/9-F-14,24.0,261.49,31.83,444.28,66172.9,3407.49
2014-07-28,15/9-F-14,24.0,261.52,31.9,440.93,65792.1,3516.02
2014-07-29,15/9-F-14,24.0,261.52,31.87,437.53,65319.8,3500.69
2014-07-30,15/9-F-14,24.0,261.0,31.41,418.68,61830.2,3097.22
2014-07-31,15/9-F-14,24.0,260.8,31.27,355.48,53006.6,3554.51
2014-08-01,15/9-F-14,24.0,260.84,31.24,357.69,53315.2,3552.23
2014-08-02,15/9-F-14,24.0,260.86,31.24,359.24,53296.1,3552.42
2014-08-03,15/9-F-14,24.0,260.66,31.15,357.55,53590.7,3472.74
2014-08-04,15/9-F-14,24.0,260.64,31.13,363.53,53847.1,3417.87
2014-08-05,15/9-F-14,24.0,260.69,31.22,350.83,51874.6,3402.11
2014-08-06,15/9-F-14,24.0,260.75,31.14,350.44,52008.4,3390.29
2014-08-07,15/9-F-14,24.0,260.76,31.18,334.33,49637.5,3385.63
2014-08-08,15/9-F-14,24.0,260.79,31.19,332.25,49355.0,3424.48
2014-08-09,15/9-F-14,24.0,260.85,31.13,330.84,49392.1,3495.13
2014-08-10,15/9-F-14,24.0,260.93,31.12,326.08,48668.7,3489.8
2014-08-11,15/9-F-14,24.0,261.07,31.11,336.92,50734.2,3493.33
2014-08-12,15/9-F-14,24.0,260.95,31.13,340.72,53215.9,3525.54
2014-08-13,15/9-F-14,24.0,260.91,31.12,339.33,53959.7,3538.01
2014-08-14,15/9-F-14,24.0,260.93,31.19,341.09,54025.4,3531.55
2014-08-15,15/9-F-14,24.0,260.8,31.14,342.15,53465.5,3524.99
2014-08-16,15/9-F-14,24.0,260.76,31.13,340.59,50847.2,3503.42
2014-08-17,15/9-F-14,24.0,260.75,31.07,340.72,50907.1,3514.42
2014-08-18,15/9-F-14,24.0,260.7,31.02,338.4,50853.0,3519.96
2014-08-19,15/9-F-14,1.66,265.72,31.41,4.3,1030.1,55.7
2014-08-20,15/9-F-14,0.0,302.1,0.34,0.0,0.0,0.0
2014-08-21,15/9-F-14,0.0,302.46,0.35,0.0,0.0,0.0
2014-08-22,15/9-F-14,0.0,302.46,0.35,0.0,0.0,0.0
2014-08-23,15/9-F-14,0.0,302.46,0.35,0.0,0.0,0.0
2014-08-24,15/9-F-14,0.0,302.46,0.35,0.0,0.0,0.0
2014-08-25,15/9-F-14,22.62,267.62,35.09,155.58,26303.2,2117.23
2014-08-26,15/9-F-14,24.0,260.41,31.4,332.73,58014.1,3031.48
2014-08-27,15/9-F-14,24.0,260.28,30.92,358.23,63995.1,3080.71
2014-08-28,15/9-F-14,23.5,164.07,33.82,290.24,50596.2,2400.19
2014-08-29,15/9-F-14,24.0,177.67,30.81,374.02,67084.4,3095.61
2014-08-30,15/9-F-14,24.0,260.13,30.9,368.61,66086.0,3081.58
2014-08-31,15/9-F-14,24.0,259.81,30.88,377.32,67664.2,3219.42
2014-09-01,15/9-F-14,24.0,259.73,31.03,369.58,66720.8,3454.72
2014-09-02,15/9-F-14,24.0,259.92,31.16,419.29,71816.7,3462.16
2014-09-03,15/9-F-14,22.17,263.53,33.18,305.75,49870.8,2706.89
2014-09-04,15/9-F-14,24.0,260.83,31.45,327.3,52285.7,3299.04
2014-09-05,15/9-F-14,24.0,260.56,31.09,335.43,54505.4,3329.98
2014-09-06,15/9-F-14,24.0,260.56,31.16,333.78,54343.6,3336.8
2014-09-07,15/9-F-14,24.0,260.47,31.14,333.5,54398.2,3366.52
2014-09-08,15/9-F-14,24.0,260.33,31.16,333.06,54175.2,3375.11
2014-09-09,15/9-F-14,24.0,260.26,31.17,331.54,53774.2,3343.73
2014-09-10,15/9-F-14,24.0,260.24,31.2,332.39,53987.8,3323.01
2014-09-11,15/9-F-14,24.0,260.26,31.2,326.65,52391.2,3471.84
2014-09-12,15/9-F-14,24.0,260.32,31.21,338.03,49320.8,3467.35
2014-09-13,15/9-F-14,24.0,260.39,31.2,336.76,49117.7,3491.79
2014-09-14,15/9-F-14,24.0,260.47,31.21,331.91,48875.1,3440.92
2014-09-15,15/9-F-14,24.0,260.53,31.17,339.41,50554.1,3429.7
2014-09-16,15/9-F-14,24.0,260.72,31.19,335.78,50481.1,3426.75
2014-09-17,15/9-F-14,24.0,260.68,31.09,333.27,50234.4,3414.67
2014-09-18,15/9-F-14,24.0,260.75,31.09,333.09,49690.2,3469.47
2014-09-19,15/9-F-14,24.0,260.85,31.11,331.24,49848.5,3463.8
2014-09-20,15/9-F-14,24.0,260.92,31.19,340.08,50906.9,3468.02
2014-09-21,15/9-F-14,24.0,261.04,31.16,333.29,50107.0,3485.0
2014-09-22,15/9-F-14,24.0,261.12,31.2,333.16,50057.9,3535.71
2014-09-23,15/9-F-14,24.0,261.18,31.2,338.89,50994.2,3576.59
2014-09-24,15/9-F-14,24.0,261.19,31.2,337.74,51265.5,3621.29
2014-09-25,15/9-F-14,24.0,261.2,31.16,338.79,51462.6,3621.75
2014-09-26,15/9-F-14,24.0,261.21,31.12,338.8,51493.3,3604.31
2014-09-27,15/9-F-14,24.0,261.26,31.14,335.82,51349.3,3614.08
2014-09-28,15/9-F-14,24.0,261.29,31.14,334.71,51080.5,3587.47
2014-09-29,15/9-F-14,1.26,269.57,32.91,5.42,1236.4,66.17
2014-09-30,15/9-F-14,18.24,267.47,34.76,157.75,40359.1,1686.73
2014-10-01,15/9-F-14,24.0,261.34,31.04,323.17,52469.3,3603.32
2014-10-02,15/9-F-14,24.0,261.68,31.06,341.36,54409.0,3562.52
2014-10-03,15/9-F-14,24.0,262.32,31.45,311.3,48637.5,3466.39
2014-10-04,15/9-F-14,24.0,261.48,31.07,325.86,49961.3,3511.2
2014-10-05,15/9-F-14,24.0,261.66,31.16,322.32,49369.9,3555.91
2014-10-06,15/9-F-14,24.0,261.72,31.06,320.67,49050.4,3540.85
2014-10-07,15/9-F-14,24.0,261.43,31.03,323.6,48374.0,3403.56
2014-10-08,15/9-F-14,24.0,261.53,31.1,320.46,49994.7,3492.76
2014-10-09,15/9-F-14,24.0,261.36,31.08,326.8,50614.7,3485.83
2014-10-10,15/9-F-14,24.0,261.26,31.07,330.91,51158.0,3326.32
2014-10-11,15/9-F-14,24.0,261.35,31.04,326.95,50457.8,3319.74
2014-10-12,15/9-F-14,24.0,261.39,31.08,325.64,50216.1,3318.18
2014-10-13,15/9-F-14,24.0,261.27,31.08,323.25,50001.5,3423.77
2014-10-14,15/9-F-14,24.0,261.33,31.08,322.94,49963.0,3442.81
2014-10-15,15/9-F-14,24.0,261.42,31.09,323.28,49843.8,3400.14
2014-10-16,15/9-F-14,24.0,261.39,31.03,321.24,49473.7,3342.45
2014-10-17,15/9-F-14,24.0,261.41,31.01,320.17,49469.2,3330.6
2014-10-18,15/9-F-14,24.0,261.42,30.97,321.63,49812.0,3327.51
2014-10-19,15/9-F-14,24.0,261.45,31.0,323.0,50014.1,3321.01
2014-10-20,15/9-F-14,24.0,261.45,31.05,319.88,49667.4,3315.85
2014-10-21,15/9-F-14,24.0,261.47,31.02,326.36,50120.6,3307.73
2014-10-22,15/9-F-14,24.0,261.49,31.05,324.91,50143.9,3368.49
2014-10-23,15/9-F-14,24.0,261.54,31.03,324.89,50321.4,3313.79
2014-10-24,15/9-F-14,24.0,261.57,31.08,325.66,50374.5,3342.4
2014-10-25,15/9-F-14,24.0,261.57,31.0,328.9,50980.8,3359.03
2014-10-26,15/9-F-14,25.0,261.6,31.0,344.97,53208.2,3380.43
2014-10-27,15/9-F-14,24.0,261.93,31.27,329.71,50969.3,3348.38
2014-10-28,15/9-F-14,24.0,262.41,31.64,329.27,50778.0,3302.37
2014-10-29,15/9-F-14,24.0,262.07,30.79,318.0,48823.4,3249.99
2014-10-30,15/9-F-14,24.0,261.29,30.96,327.23,50153.8,3303.55
2014-10-31,15/9-F-14,24.0,261.22,30.92,321.89,49962.9,3196.52
2014-11-01,15/9-F-14,24.0,261.2,30.92,326.63,50612.2,3244.49
2014-11-02,15/9-F-14,24.0,261.2,30.91,324.42,50256.2,3234.51
2014-11-03,15/9-F-14,24.0,261.24,30.91,340.8,52747.2,3400.27
2014-11-04,15/9-F-14,24.0,261.27,30.99,335.94,52115.4,3420.74
2014-11-05,15/9-F-14,24.0,261.29,30.98,331.12,51497.8,3420.5
2014-11-06,15/9-F-14,24.0,261.32,30.88,331.3,51498.8,3418.52
2014-11-07,15/9-F-14,24.0,261.13,30.7,339.2,52351.0,3410.55
2014-11-08,15/9-F-14,24.0,259.12,29.1,338.53,52879.1,3619.14
2014-11-09,15/9-F-14,24.0,258.69,28.67,335.86,52868.4,3664.15
2014-11-10,15/9-F-14,24.0,258.91,28.85,349.09,56794.2,3879.21
2014-11-11,15/9-F-14,24.0,258.75,28.65,363.01,57466.1,3968.82
2014-11-12,15/9-F-14,24.0,258.82,28.64,364.46,57045.8,3811.93
2014-11-13,15/9-F-14,24.0,258.99,28.69,359.37,56408.2,3742.45
2014-11-14,15/9-F-14,24.0,258.94,28.66,358.97,56225.2,3742.95
2014-11-15,15/9-F-14,24.0,258.96,28.66,362.59,56635.5,3729.43
2014-11-16,15/9-F-14,24.0,258.95,28.68,357.73,55908.4,3787.26
2014-11-17,15/9-F-14,24.0,258.78,28.67,353.08,54254.6,3862.75
2014-11-18,15/9-F-14,24.0,258.51,28.58,363.03,55449.1,3820.54
2014-11-19,15/9-F-14,24.0,260.27,30.09,353.98,54160.0,3732.56
2014-11-20,15/9-F-14,24.0,260.3,30.28,358.38,54958.8,3691.12
2014-11-21,15/9-F-14,24.0,259.32,29.52,356.36,54880.1,3670.12
2014-11-22,15/9-F-14,24.0,259.36,29.46,355.82,54631.5,3668.0
2014-11-23,15/9-F-14,24.0,259.21,29.56,343.6,53719.2,3662.96
2014-11-24,15/9-F-14,24.0,260.32,30.25,357.14,54391.3,3859.6
2014-11-25,15/9-F-14,24.0,260.96,30.75,340.37,50269.6,3331.48
2014-11-26,15/9-F-14,24.0,261.06,31.49,305.37,56252.4,3253.47
2014-11-27,15/9-F-14,24.0,261.9,31.47,321.38,54039.7,3256.73
2014-11-28,15/9-F-14,22.06,266.18,35.04,400.77,62459.4,2280.2
2014-11-29,15/9-F-14,14.94,273.24,38.55,336.44,56293.5,762.02
2014-11-30,15/9-F-14,23.5,266.43,34.99,321.67,64024.1,3038.4
2014-12-01,15/9-F-14,24.0,263.72,33.17,198.35,42635.4,2938.33
2014-12-02,15/9-F-14,24.0,262.05,31.69,253.04,49673.2,3187.59
2014-12-03,15/9-F-14,24.0,261.98,31.72,262.77,51377.6,3188.74
2014-12-04,15/9-F-14,23.33,267.56,36.42,282.43,47107.6,2937.05
2014-12-05,15/9-F-14,24.0,265.19,34.83,483.94,76809.9,3202.93
2014-12-06,15/9-F-14,24.0,261.7,31.75,339.06,55289.6,3270.06
2014-12-07,15/9-F-14,24.0,261.79,31.77,310.03,50567.0,3196.87
2014-12-08,15/9-F-14,24.0,261.78,31.79,295.37,48160.8,3200.63
2014-12-09,15/9-F-14,24.0,261.74,31.75,302.9,49353.4,3219.62
2014-12-10,15/9-F-14,24.0,261.69,31.77,313.84,51178.5,3237.35
2014-12-11,15/9-F-14,24.0,261.68,31.79,281.74,45920.6,3198.84
2014-12-12,15/9-F-14,24.0,261.51,31.79,331.51,54061.3,2910.74
2014-12-13,15/9-F-14,24.0,261.51,31.79,277.88,45252.9,2816.12
2014-12-14,15/9-F-14,24.0,261.47,31.73,328.13,53522.5,3276.46
2014-12-15,15/9-F-14,24.0,261.47,31.81,306.76,49979.7,3368.41
2014-12-16,15/9-F-14,24.0,261.49,31.81,324.63,52885.0,3340.56
2014-12-17,15/9-F-14,24.0,261.52,31.8,333.97,54459.6,3318.03
2014-12-18,15/9-F-14,22.33,264.65,34.07,278.73,45423.7,2952.45
2014-12-19,15/9-F-14,23.67,264.44,34.14,278.82,45469.6,3071.21
2014-12-20,15/9-F-14,24.0,261.62,31.89,329.27,53685.5,3334.15
2014-12-21,15/9-F-14,24.0,261.67,31.9,319.65,52118.2,3315.76
2014-12-22,15/9-F-14,24.0,261.73,31.88,305.35,49814.8,3300.42
2014-12-23,15/9-F-14,24.0,261.73,31.9,312.7,51012.6,3314.53
2014-12-24,15/9-F-14,24.0,261.76,31.97,312.55,50966.5,3326.06
2014-12-25,15/9-F-14,24.0,261.79,32.0,318.56,51915.2,3342.88
